"season","posteam","week","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2019","MIA",11,"DeVante Parker","WR",0,10,0,0,95,0,7,0,6.15,0,135,0,0,68.06,0,0,0,0,0,0.32,0,0,0,0,0,5,0,0,0,0,0.37,0,0,0,14.87,0,0,20.5,0,135,68.06,0,0.32,5,2.97,20.5,14.87,0,0.85,0,66.94,0,0,-0.32,0,0,2.03,0,0,5.63,0,66.94,-0.32,5.63,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.222222222222222,0
"2019","BUF",11,"Frank Gore","RB",0,2,11,0,8,0,1,0,1.43,0,18,27,0,15.22,43.78,0,0,0,0,0.01,0.19,0,0,0,0,1,1,0,0,0,0.02,0,0,0,2.99,5.53,0,2.8,2.7,45,59,0,0.2,2,2.83,5.5,8.52,0,-0.43,0,2.78,-16.78,0,-0.01,-0.19,0,0.02,-0.85,0,-0.19,-2.83,-14,-0.2,-3.02,33,33,34,278,278,21,21,21.55,21.55,256,256,168,259.53,259.53,144.16,3,3,1,1.38,1.39,0.8,0,0,0,12,12,9,0,0,0.72,0.71,0,0,14.47,55.8,19.29,22.24,64.6,22.8,-0.550000000000001,-0.55,-3.52999999999997,-3.53,23.84,1.62,1.61,0.2,-1.66,-1.67,1.43,-0.72,-0.71,7.77,8.8,3.51,424,403.69,20.31,4,2.19,1.81,21,21.24,87.4,75.09,12.31,0.0606060606060606,0.323529411764706
"2019","BUF",11,NA,NA,0,2,0,0,22,0,0,0,0.97,0,0,0,0,14.55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,3.05,0,0,0,0,0,14.55,0,0.1,0,0.61,0,3.05,0,-0.97,0,-14.55,0,0,-0.1,0,0,-0.61,0,0,-3.05,0,-14.55,-0.1,-3.05,33,33,34,278,278,21,21,21.55,21.55,256,256,168,259.53,259.53,144.16,3,3,1,1.38,1.39,0.8,0,0,0,12,12,9,0,0,0.72,0.71,0,0,14.47,55.8,19.29,22.24,64.6,22.8,-0.550000000000001,-0.55,-3.52999999999997,-3.53,23.84,1.62,1.61,0.2,-1.66,-1.67,1.43,-0.72,-0.71,7.77,8.8,3.51,424,403.69,20.31,4,2.19,1.81,21,21.24,87.4,75.09,12.31,0.0606060606060606,0
"2019","MIA",11,"Myles Gaskin","RB",0,1,1,0,-2,0,0,0,0.84,0,0,0,0,5.23,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.37,0.46,0,0,0,0,9.79,0,0,0,0.24,0,1.83,0,-0.84,0,-5.23,-4.56,0,0,0,0,-0.2,-0.04,0,-1.37,-0.46,-9.79,0,-1.83,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.0222222222222222,0.0769230769230769
"2019","MIA",11,NA,NA,0,1,0,0,10,0,0,0,0.35,0,0,0,0,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.83,0,0,0,0,0,4.72,0,0,0,0.34,0,0.83,0,-0.35,0,-4.72,0,0,0,0,0,-0.34,0,0,-0.83,0,-4.72,0,-0.83,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.0222222222222222,0
"2019","MIA",11,"Mike Gesicki","TE",0,6,0,0,58,0,4,0,3.5,0,18,0,0,42.72,0,0,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0.32,0,0,0,8,0,0,5.8,0,18,42.72,0,0.04,1,2.02,5.8,8,0,0.5,0,-24.72,0,0,-0.04,0,0,-1.02,0,0,-2.2,0,-24.72,-0.04,-2.2,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.133333333333333,0
"2019","MIA",11,"Patrick Laird","RB",0,6,1,0,12,0,6,0,4.41,0,51,7,0,33.83,6.78,0,0,0,0,0.03,0,0,0,0,0,3,0,0,0,0,0.09,0,0,0,7.98,0.7,0,11.1,0.7,58,40.61,0,0.03,3,1.28,11.8,8.68,0,1.59,0,17.17,0.22,0,-0.03,0,0,1.8,-0.08,0,3.12,0,17.39,-0.03,3.12,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.133333333333333,0.0769230769230769
"2019","MIA",11,"Jakeem Grant","WR",0,3,1,0,25,0,3,0,1.66,0,32,7,0,17.33,2.91,0,0,1,0,0.05,0.28,0,0,0,0,1,1,0,0,0,0.14,0,0,0,3.7,2,0,6.2,6.7,39,20.24,1,0.33,2,1.51,12.9,5.7,0,1.34,0,14.67,4.09,0,-0.05,0.72,0,0.04,0.45,0,2.5,4.7,18.76,0.67,7.2,45,45,13,317,317,32,32,28.75,28.74,323,323,23,292.28,292.28,51.34,0,0,2,0.71,0.7,0.82,0,0,0,13,13,3,0,0,1.52,1.52,1,0,12.47,63.21,10.14,12.92,62.3,14.3,3.25,3.26,30.72,30.72,-28.34,-0.71,-0.7,1.18,-0.630000000000001,-0.63,-0.45,-1.52,-1.52,0.449999999999999,-0.910000000000002,4.16,346,343.62,2.38,2,1.52,0.48,16,17.08,76.6,73.35,3.25,0.0666666666666667,0.0769230769230769
"2019","BUF",11,"Tyler Kroft","TE",0,1,0,0,3,0,1,0,0.8,0,6,0,0,5.53,0,0,0,0,0,0.06,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1.74,0,0,1.6,0,6,5.53,0,0.06,1,0.63,1.6,1.74,0,0.2,0,0.47,0,0,-0.06,0,0,0.37,0,0,-0.14,0,0.47,-0.06,-0.14,33,33,34,278,278,21,21,21.55,21.55,256,256,168,259.53,259.53,144.16,3,3,1,1.38,1.39,0.8,0,0,0,12,12,9,0,0,0.72,0.71,0,0,14.47,55.8,19.29,22.24,64.6,22.8,-0.550000000000001,-0.55,-3.52999999999997,-3.53,23.84,1.62,1.61,0.2,-1.66,-1.67,1.43,-0.72,-0.71,7.77,8.8,3.51,424,403.69,20.31,4,2.19,1.81,21,21.24,87.4,75.09,12.31,0.0303030303030303,0
"2019","BUF",11,"Devin Singletary","RB",0,1,15,0,0,0,1,0,0.79,0,4,75,0,6.02,66.17,0,0,0,0,0.01,0.23,0,0,0,0,0,3,0,0,0,0,0,0,0,1.43,8.02,0,1.4,7.5,79,72.19,0,0.24,3,2.45,8.9,9.45,0,0.21,0,-2.02,8.83,0,-0.01,-0.23,0,-0.16,0.71,0,-0.03,-0.52,6.81,-0.24,-0.549999999999999,33,33,34,278,278,21,21,21.55,21.55,256,256,168,259.53,259.53,144.16,3,3,1,1.38,1.39,0.8,0,0,0,12,12,9,0,0,0.72,0.71,0,0,14.47,55.8,19.29,22.24,64.6,22.8,-0.550000000000001,-0.55,-3.52999999999997,-3.53,23.84,1.62,1.61,0.2,-1.66,-1.67,1.43,-0.72,-0.71,7.77,8.8,3.51,424,403.69,20.31,4,2.19,1.81,21,21.24,87.4,75.09,12.31,0.0303030303030303,0.441176470588235
"2019","CHI",11,"Mitchell Trubisky","QB",43,0,1,335,0,24,0,27.52,0,190,0,4,290.59,0,6.36,1,0,0,1.35,0,0.01,0,0,0,10,0,0,1,0,0.89,0,0,0,15.25,0,0.71,9.6,0,0.4,194,296.95,1,1.36,10,16.36,10,15.96,-3.52,0,-100.59,0,-2.36,-0.35,0,-0.01,-6.21,0,-0.15,-5.65,0,-0.31,-102.95,-0.36,-5.96,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0,0.0416666666666667
"2019","CHI",11,"Taylor Gabriel","WR",0,14,0,0,109,0,7,0,8.98,0,57,0,0,91.52,0,0,0,0,0,0.44,0,0,0,0,0,3,0,0,0,0,0.3,0,0,0,20.8,0,0,12.7,0,57,91.52,0,0.44,3,5.72,12.7,20.8,0,-1.98,0,-34.52,0,0,-0.44,0,0,-2.72,0,0,-8.1,0,-34.52,-0.44,-8.1,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.297872340425532,0
"2019","CHI",11,"David Montgomery","RB",0,3,14,0,4,0,1,0,2.36,0,19,31,0,17.38,60.81,0,0,0,0,0.01,0.06,0,0,0,0,1,1,0,0,0,0.03,0,0,0,4.17,6.46,0,2.9,3.1,50,78.19,0,0.07,2,3.56,6,10.63,0,-1.36,0,1.62,-29.81,0,-0.01,-0.06,0,0.1,-1.66,0,-1.27,-3.36,-28.19,-0.07,-4.63,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.0638297872340425,0.583333333333333
"2019","CHI",11,"Anthony Miller","WR",0,11,0,0,79,0,6,0,7.37,0,54,0,0,77.11,0,0,0,0,0,0.05,0,0,0,0,0,2,0,0,1,0,0.26,0,0,0,15.35,0,0,11.4,0,54,77.11,0,0.05,2,3.89,11.4,15.35,0,-1.37,0,-23.11,0,0,-0.05,0,0,-1.89,0,0,-3.95,0,-23.11,-0.05,-3.95,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.234042553191489,0
"2019","CHI",11,NA,NA,0,2,0,0,25,0,0,0,1.06,0,0,0,0,11.29,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,4.44,0,0,0,0,0,11.29,0,0.38,0,0.69,0,4.44,0,-1.06,0,-11.29,0,0,-0.38,0,0,-0.69,0,0,-4.44,0,-11.29,-0.38,-4.44,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.0425531914893617,0
"2019","CHI",11,"Allen Robinson","WR",0,6,0,0,36,0,4,0,3.92,0,15,0,0,39.3,0,0,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,8.04,0,0,5.5,0,15,39.3,0,0.03,1,2.11,5.5,8.04,0,0.0800000000000001,0,-24.3,0,0,-0.03,0,0,-1.11,0,0,-2.54,0,-24.3,-0.03,-2.54,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.127659574468085,0
"2019","LA",11,"Jared Goff","QB",18,0,3,158,0,11,0,11.88,0,173,0,3,150.51,0,5.74,0,0,0,0.35,0,0.02,0,0,0,6,0,0,1,0,0.42,0,0,0,6.57,0,0.7,4.92,0,0.3,176,156.25,0,0.37,6,6.86,5.22,7.27,-0.880000000000001,0,22.49,0,-2.74,-0.35,0,-0.02,-0.22,0,-0.64,-1.65,0,-0.4,19.75,-0.37,-2.05,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0,0.0882352941176471
"2019","LA",11,NA,NA,0,2,0,0,17,0,0,0,1.15,0,0,0,0,17.83,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,3,0,0,0,0,0,17.83,0,0.01,0,0.77,0,3,0,-1.15,0,-17.83,0,0,-0.01,0,0,-0.77,0,0,-3,0,-17.83,-0.01,-3,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.111111111111111,0
"2019","LA",11,"Todd Gurley","RB",0,3,25,0,-10,0,3,0,2.47,0,36,97,0,18.55,110.35,0,0,1,0,0.01,0.64,0,0,0,0,1,6,0,0,0,0.02,0,1,0,4.4,14.9,0,6.6,13.7,133,128.9,1,0.65,7,6.85,20.3,19.3,0,0.53,0,17.45,-13.35,0,-0.01,0.36,0,0.16,-0.00999999999999979,0,2.2,-1.2,4.09999999999999,0.35,0.999999999999996,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.166666666666667,0.735294117647059
"2019","LA",11,"Josh Reynolds","WR",0,6,1,0,66,0,3,0,3.94,0,55,-5,0,56.49,6.06,0,0,0,0,0.1,0.03,0,0,0,0,3,0,0,1,0,0.19,0,0,0,10.19,0.76,0,8.5,-0.5,50,62.55,0,0.13,3,2.88,8,10.95,0,-0.94,0,-1.49,-11.06,0,-0.1,-0.03,0,0.35,-0.23,0,-1.69,-1.26,-12.55,-0.13,-2.95,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.333333333333333,0.0294117647058824
"2019","CHI",11,"Ben Braunecker","TE",0,3,0,0,34,0,1,0,1.88,0,8,0,0,23.74,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,4.44,0,0,1.8,0,8,23.74,0,0.03,0,0.76,1.8,4.44,0,-0.88,0,-15.74,0,0,-0.03,0,0,-0.76,0,0,-2.64,0,-15.74,-0.03,-2.64,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.0638297872340425,0
"2019","CHI",11,"Tarik Cohen","RB",0,6,9,0,42,0,5,0,3.6,0,35,39,0,36.16,41.01,0,1,0,0,0.39,0.02,0,0,0,0,2,4,0,0,0,0.11,0,0,0,9.54,4.21,0,14.5,3.9,74,77.17,1,0.41,6,4.52,18.4,13.75,0,1.4,0,-1.16,-2.01,0,0.61,-0.02,0,0.01,1.47,0,4.96,-0.31,-3.16999999999999,0.59,4.65,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.127659574468085,0.375
"2019","CHI",11,"Javon Wims","WR",0,2,0,0,21,0,1,0,1.21,0,11,0,0,15.76,0,0,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0.04,0,0,0,3.02,0,0,2.1,0,11,15.76,0,0.04,1,0.8,2.1,3.02,0,-0.21,0,-4.76,0,0,-0.04,0,0,0.2,0,0,-0.92,0,-4.76,-0.04,-0.92,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0.0425531914893617,0
"2019","LA",11,"Mike Thomas","WR",0,3,0,0,33,0,1,0,1.88,0,9,0,0,25.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,4.55,0,0,1.9,0,9,25.05,0,0.03,0,1.02,1.9,4.55,0,-0.88,0,-16.05,0,0,-0.03,0,0,-1.02,0,0,-2.65,0,-16.05,-0.03,-2.65,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.166666666666667,0
"2019","LA",11,"Cooper Kupp","WR",0,3,0,0,32,0,3,0,2.01,0,53,0,0,23.38,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,4.96,0,0,8.3,0,53,23.38,0,0.1,1,0.55,8.3,4.96,0,0.99,0,29.62,0,0,-0.1,0,0,0.45,0,0,3.34,0,29.62,-0.1,3.34,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.166666666666667,0
"2019","LA",11,"Gerald Everett","TE",0,1,0,0,20,0,1,0,0.42,0,20,0,0,9.2,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0.05,0,0,0,1.94,0,0,3,0,20,9.2,0,0.1,1,0.39,3,1.94,0,0.58,0,10.8,0,0,-0.1,0,0,0.61,0,0,1.06,0,10.8,-0.1,1.06,18,18,34,158,158,11,11,11.88,11.87,173,173,110,150.51,150.5,143.14,0,0,2,0.35,0.35,0.89,0,0,0,6,6,7,1,1,0.42,0.42,0,1,6.57,29.04,19.69,4.92,28.3,21,-0.880000000000001,-0.87,22.49,22.5,-33.14,-0.35,-0.35,1.11,-0.22,-0.22,-0.74,0.58,0.58,-1.65,-0.739999999999999,1.31,283,293.64,-10.64,2,1.24,0.76,13,13.96,49.3,48.73,0.57,0.0555555555555556,0
"2019","CHI",11,"Chase Daniel","QB",4,0,0,15,0,1,0,2.87,0,9,0,0,21.65,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.73,0,0,0.36,0,0,9,21.65,0,0.01,0,0.64,0.36,0.73,-1.87,0,-12.65,0,0,-0.01,0,0,-0.64,0,0,-0.37,0,0,-12.65,-0.01,-0.37,47,47,24,350,350,25,25,30.39,30.38,199,199,74,312.24,312.26,108.18,1,1,0,1.36,1.37,0.09,0,0,0,10,10,5,1,1,0.98,0.99,0,0,15.98,69.8,11.38,9.96,50.9,7.4,-5.39,-5.38,-113.24,-113.26,-34.18,-0.36,-0.37,-0.09,-6.85,-6.86,-0.34,0.02,0.01,-6.02,-18.9,-3.98,273,420.44,-147.44,1,1.46,-0.46,15,22.2,58.3,81.18,-22.88,0,0
"2019","LV",11,"Derek Carr","QB",29,0,5,186,0,25,0,19.58,0,292,0,1,202.37,0,6.28,1,0,1,2.82,0,0.33,0,0,0,12,0,1,1,0,0.5,0,0,0,18.39,0,2.62,13.68,0,6.1,293,208.65,2,3.15,13,12.09,19.78,21.01,5.42,0,89.63,0,-5.28,-1.82,0,0.67,0.529999999999999,0,0.38,-4.71,0,3.48,84.35,-1.15,-1.23,29,29,34,186,186,25,25,19.58,19.57,292,292,113,202.37,202.37,121.88,1,1,1,2.82,2.8,1.64,0,0,0,12,12,7,1,1,0.5,0.5,0,1,18.39,56.75,22.02,13.68,60.2,15.3,5.42,5.43,89.63,89.63,-8.88,-1.82,-1.8,-0.64,0.529999999999999,0.539999999999999,-0.17,0.5,0.5,-4.71,3.45,-6.72,405,324.25,80.75,2,4.44,-2.44,19,18.63,75.5,78.77,-3.27,0,0.147058823529412
